"regionname","date","cases"
"Hunan",2022-01-20,1230
"Inner Mongolia",2022-01-20,1191
"Jiangsu",2022-01-20,1629
"Jiangxi",2022-01-20,959
"Jilin",2022-01-20,590
"Liaoning",2022-01-20,810
"Macau",2022-01-20,79
"Ningxia",2022-01-20,122
"Qinghai",2022-01-20,30
"Shaanxi",2022-01-20,2826
"Shandong",2022-01-20,1064
"Shanghai",2022-01-20,3611
"Shanxi",2022-01-20,266
"Sichuan",2022-01-20,1363
"Tianjin",2022-01-20,998
"Tibet",2022-01-20,1
"Xinjiang",2022-01-20,981
"Yunnan",2022-01-20,1852
"Zhejiang",2022-01-20,2101
"Anhui",2022-01-21,1009
"Beijing",2022-01-21,1258
"Chongqing",2022-01-21,611
"Fujian",2022-01-21,1450
"Gansu",2022-01-21,356
"Guangdong",2022-01-21,3710
"Guangxi",2022-01-21,693
"Guizhou",2022-01-21,160
"Hainan",2022-01-21,190
"Hebei",2022-01-21,1458
"Heilongjiang",2022-01-21,2035
"Henan",2022-01-21,2638
"Hong Kong",2022-01-21,13120
"Hubei",2022-01-21,68320
"Hunan",2022-01-21,1230
"Inner Mongolia",2022-01-21,1191
"Jiangsu",2022-01-21,1629
"Jiangxi",2022-01-21,959
"Jilin",2022-01-21,590
"Liaoning",2022-01-21,810
"Macau",2022-01-21,79
"Ningxia",2022-01-21,122
"Qinghai",2022-01-21,30
"Shaanxi",2022-01-21,2826
"Shandong",2022-01-21,1065
"Shanghai",2022-01-21,3633
"Shanxi",2022-01-21,266
"Sichuan",2022-01-21,1366
"Tianjin",2022-01-21,1004
"Tibet",2022-01-21,1
"Xinjiang",2022-01-21,981
"Yunnan",2022-01-21,1853
"Zhejiang",2022-01-21,2103
"Anhui",2022-01-22,1009
"Beijing",2022-01-22,1267
"Chongqing",2022-01-22,611
"Fujian",2022-01-22,1451
"Gansu",2022-01-22,356
"Guangdong",2022-01-22,3718
"Guangxi",2022-01-22,694
"Guizhou",2022-01-22,160
"Hainan",2022-01-22,190
"Hebei",2022-01-22,1458
"Heilongjiang",2022-01-22,2035
"Henan",2022-01-22,2639
"Hong Kong",2022-01-22,13146
"Hubei",2022-01-22,68320
"Hunan",2022-01-22,1230
"Inner Mongolia",2022-01-22,1191
"Jiangsu",2022-01-22,1629
"Jiangxi",2022-01-22,959
"Jilin",2022-01-22,590
"Liaoning",2022-01-22,810
"Macau",2022-01-22,79
"Ningxia",2022-01-22,122
"Qinghai",2022-01-22,30
"Shaanxi",2022-01-22,2826
"Shandong",2022-01-22,1070
"Shanghai",2022-01-22,3646
"Shanxi",2022-01-22,266
"Sichuan",2022-01-22,1370
"Tianjin",2022-01-22,1009
"Tibet",2022-01-22,1
"Xinjiang",2022-01-22,981
"Yunnan",2022-01-22,1858
"Zhejiang",2022-01-22,2109
"Anhui",2022-01-23,1009
"Beijing",2022-01-23,1274
"Chongqing",2022-01-23,611
"Fujian",2022-01-23,1453
"Gansu",2022-01-23,356
"Guangdong",2022-01-23,3724
"Guangxi",2022-01-23,695
"Guizhou",2022-01-23,160
"Hainan",2022-01-23,190
"Hebei",2022-01-23,1461
"Heilongjiang",2022-01-23,2035
"Henan",2022-01-23,2640
"Hong Kong",2022-01-23,13286
"Hubei",2022-01-23,68320
"Hunan",2022-01-23,1230
"Inner Mongolia",2022-01-23,1191
"Jiangsu",2022-01-23,1629
"Jiangxi",2022-01-23,959
"Jilin",2022-01-23,590
"Liaoning",2022-01-23,810
"Macau",2022-01-23,79
"Ningxia",2022-01-23,122
"Qinghai",2022-01-23,30
"Shaanxi",2022-01-23,2826
"Shandong",2022-01-23,1070
"Shanghai",2022-01-23,3668
"Shanxi",2022-01-23,267
"Sichuan",2022-01-23,1372
"Tianjin",2022-01-23,1012
"Tibet",2022-01-23,1
"Xinjiang",2022-01-23,981
"Yunnan",2022-01-23,1863
"Zhejiang",2022-01-23,2111
"Anhui",2022-01-24,1009
"Beijing",2022-01-24,1282
"Chongqing",2022-01-24,611
"Fujian",2022-01-24,1453
"Gansu",2022-01-24,356
"Guangdong",2022-01-24,3726
"Guangxi",2022-01-24,700
"Guizhou",2022-01-24,160
"Hainan",2022-01-24,190
"Hebei",2022-01-24,1463
"Heilongjiang",2022-01-24,2035
"Henan",2022-01-24,2643
"Hong Kong",2022-01-24,13395
"Hubei",2022-01-24,68320
"Hunan",2022-01-24,1230
"Inner Mongolia",2022-01-24,1191
"Jiangsu",2022-01-24,1629
"Jiangxi",2022-01-24,959
"Jilin",2022-01-24,590
"Liaoning",2022-01-24,810
"Macau",2022-01-24,79
"Ningxia",2022-01-24,122
"Qinghai",2022-01-24,30
"Shaanxi",2022-01-24,2826
"Shandong",2022-01-24,1070
"Shanghai",2022-01-24,3679
"Shanxi",2022-01-24,267
"Sichuan",2022-01-24,1372
"Tianjin",2022-01-24,1013
"Tibet",2022-01-24,1
"Xinjiang",2022-01-24,987
"Yunnan",2022-01-24,1867
"Zhejiang",2022-01-24,2114
"Anhui",2022-01-25,1009
"Beijing",2022-01-25,1298
"Chongqing",2022-01-25,612
"Fujian",2022-01-25,1453
"Gansu",2022-01-25,356
"Guangdong",2022-01-25,3727
"Guangxi",2022-01-25,704
"Guizhou",2022-01-25,160
"Hainan",2022-01-25,190
"Hebei",2022-01-25,1464
"Heilongjiang",2022-01-25,2039
"Henan",2022-01-25,2645
"Hong Kong",2022-01-25,13519
"Hubei",2022-01-25,68320
"Hunan",2022-01-25,1230
"Inner Mongolia",2022-01-25,1191
"Jiangsu",2022-01-25,1629
"Jiangxi",2022-01-25,959
"Jilin",2022-01-25,590
"Liaoning",2022-01-25,811
"Macau",2022-01-25,79
"Ningxia",2022-01-25,122
"Qinghai",2022-01-25,30
"Shaanxi",2022-01-25,2826
"Shandong",2022-01-25,1070
"Shanghai",2022-01-25,3689
"Shanxi",2022-01-25,267
"Sichuan",2022-01-25,1372
"Tianjin",2022-01-25,1015
"Tibet",2022-01-25,1
"Xinjiang",2022-01-25,989
"Yunnan",2022-01-25,1867
"Zhejiang",2022-01-25,2114
"Anhui",2022-01-26,1009
"Beijing",2022-01-26,1303
"Chongqing",2022-01-26,612
"Fujian",2022-01-26,1453
"Gansu",2022-01-26,356
"Guangdong",2022-01-26,3730
"Guangxi",2022-01-26,705
"Guizhou",2022-01-26,160
"Hainan",2022-01-26,190
"Hebei",2022-01-26,1468
"Heilongjiang",2022-01-26,2044
"Henan",2022-01-26,2648
"Hong Kong",2022-01-26,13626
"Hubei",2022-01-26,68320
"Hunan",2022-01-26,1230
"Inner Mongolia",2022-01-26,1191
"Jiangsu",2022-01-26,1629
"Jiangxi",2022-01-26,959
"Jilin",2022-01-26,591
"Liaoning",2022-01-26,811
"Macau",2022-01-26,79
"Ningxia",2022-01-26,122
"Qinghai",2022-01-26,30
"Shaanxi",2022-01-26,2826
"Shandong",2022-01-26,1070
"Shanghai",2022-01-26,3710
"Shanxi",2022-01-26,267
"Sichuan",2022-01-26,1373
"Tianjin",2022-01-26,1016
"Tibet",2022-01-26,1
"Xinjiang",2022-01-26,991
"Yunnan",2022-01-26,1872
"Zhejiang",2022-01-26,2124
"Anhui",2022-01-27,1009
"Beijing",2022-01-27,1313
"Chongqing",2022-01-27,612
"Fujian",2022-01-27,1453
"Gansu",2022-01-27,356
"Guangdong",2022-01-27,3737
"Guangxi",2022-01-27,706
"Guizhou",2022-01-27,161
"Hainan",2022-01-27,190
"Hebei",2022-01-27,1468
"Heilongjiang",2022-01-27,2053
"Henan",2022-01-27,2648
"Hong Kong",2022-01-27,13790
"Hubei",2022-01-27,68320
"Hunan",2022-01-27,1230
"Inner Mongolia",2022-01-27,1191
"Jiangsu",2022-01-27,1629
"Jiangxi",2022-01-27,959
"Jilin",2022-01-27,591
"Liaoning",2022-01-27,811
"Macau",2022-01-27,79
"Ningxia",2022-01-27,122
"Qinghai",2022-01-27,30
"Shaanxi",2022-01-27,2826
"Shandong",2022-01-27,1072
"Shanghai",2022-01-27,3717
"Shanxi",2022-01-27,267
"Sichuan",2022-01-27,1373
"Tianjin",2022-01-27,1020
"Tibet",2022-01-27,1
"Xinjiang",2022-01-27,992
"Yunnan",2022-01-27,1877
"Zhejiang",2022-01-27,2141
"Anhui",2022-01-28,1009
"Beijing",2022-01-28,1318
"Chongqing",2022-01-28,613
"Fujian",2022-01-28,1453
"Gansu",2022-01-28,356
"Guangdong",2022-01-28,3743
"Guangxi",2022-01-28,708
"Guizhou",2022-01-28,161
"Hainan",2022-01-28,190
"Hebei",2022-01-28,1469
"Heilongjiang",2022-01-28,2055
"Henan",2022-01-28,2649
"Hong Kong",2022-01-28,13905
"Hubei",2022-01-28,68320
"Hunan",2022-01-28,1230
"Inner Mongolia",2022-01-28,1191
"Jiangsu",2022-01-28,1630
"Jiangxi",2022-01-28,959
"Jilin",2022-01-28,591
"Liaoning",2022-01-28,812
"Macau",2022-01-28,79
"Ningxia",2022-01-28,122
"Qinghai",2022-01-28,30
"Shaanxi",2022-01-28,2826
"Shandong",2022-01-28,1072
"Shanghai",2022-01-28,3727
"Shanxi",2022-01-28,268
"Sichuan",2022-01-28,1373
"Tianjin",2022-01-28,1026
"Tibet",2022-01-28,1
"Xinjiang",2022-01-28,996
"Yunnan",2022-01-28,1877
"Zhejiang",2022-01-28,2159
"Anhui",2022-01-29,1009
"Beijing",2022-01-29,1341
"Chongqing",2022-01-29,613
"Fujian",2022-01-29,1454
"Gansu",2022-01-29,356
"Guangdong",2022-01-29,3745
"Guangxi",2022-01-29,710
"Guizhou",2022-01-29,161
"Hainan",2022-01-29,190
"Hebei",2022-01-29,1469
"Heilongjiang",2022-01-29,2063
"Henan",2022-01-29,2653
"Hong Kong",2022-01-29,14024
"Hubei",2022-01-29,68320
"Hunan",2022-01-29,1230
"Inner Mongolia",2022-01-29,1191
"Jiangsu",2022-01-29,1630
"Jiangxi",2022-01-29,959
"Jilin",2022-01-29,591
"Liaoning",2022-01-29,812
"Macau",2022-01-29,79
"Ningxia",2022-01-29,122
"Qinghai",2022-01-29,30
"Shaanxi",2022-01-29,2826
"Shandong",2022-01-29,1072
"Shanghai",2022-01-29,3737
"Shanxi",2022-01-29,268
"Sichuan",2022-01-29,1374
"Tianjin",2022-01-29,1030
"Tibet",2022-01-29,1
"Xinjiang",2022-01-29,996
"Yunnan",2022-01-29,1881
"Zhejiang",2022-01-29,2181
"Anhui",2022-01-30,1009
"Beijing",2022-01-30,1344
"Chongqing",2022-01-30,613
"Fujian",2022-01-30,1455
"Gansu",2022-01-30,356
"Guangdong",2022-01-30,3752
"Guangxi",2022-01-30,710
"Guizhou",2022-01-30,161
"Hainan",2022-01-30,190
"Hebei",2022-01-30,1469
"Heilongjiang",2022-01-30,2064
"Henan",2022-01-30,2654
"Hong Kong",2022-01-30,14105
"Hubei",2022-01-30,68320
"Hunan",2022-01-30,1230
"Inner Mongolia",2022-01-30,1191
"Jiangsu",2022-01-30,1630
"Jiangxi",2022-01-30,959
"Jilin",2022-01-30,591
"Liaoning",2022-01-30,812
"Macau",2022-01-30,79
"Ningxia",2022-01-30,122
"Qinghai",2022-01-30,30
"Shaanxi",2022-01-30,2826
"Shandong",2022-01-30,1072
"Shanghai",2022-01-30,3747
"Shanxi",2022-01-30,268
"Sichuan",2022-01-30,1374
"Tianjin",2022-01-30,1041
"Tibet",2022-01-30,1
"Xinjiang",2022-01-30,996
"Yunnan",2022-01-30,1881
"Zhejiang",2022-01-30,2205
"Anhui",2022-01-31,1009
"Beijing",2022-01-31,1348
"Chongqing",2022-01-31,613
"Fujian",2022-01-31,1455
"Gansu",2022-01-31,356
"Guangdong",2022-01-31,3761
"Guangxi",2022-01-31,715
"Guizhou",2022-01-31,161
"Hainan",2022-01-31,190
"Hebei",2022-01-31,1473
"Heilongjiang",2022-01-31,2064
"Henan",2022-01-31,2655
"Hong Kong",2022-01-31,14197
"Hubei",2022-01-31,68320
"Hunan",2022-01-31,1230
"Inner Mongolia",2022-01-31,1191
"Jiangsu",2022-01-31,1630
"Jiangxi",2022-01-31,959
"Jilin",2022-01-31,591
"Liaoning",2022-01-31,812
"Macau",2022-01-31,79
"Ningxia",2022-01-31,122
"Qinghai",2022-01-31,30
"Shaanxi",2022-01-31,2826
"Shandong",2022-01-31,1075
"Shanghai",2022-01-31,3765
"Shanxi",2022-01-31,268
"Sichuan",2022-01-31,1374
"Tianjin",2022-01-31,1050
"Tibet",2022-01-31,1
"Xinjiang",2022-01-31,996
"Yunnan",2022-01-31,1881
"Zhejiang",2022-01-31,2218
"Anhui",2022-02-01,1009
"Beijing",2022-02-01,1351
"Chongqing",2022-02-01,613
"Fujian",2022-02-01,1455
"Gansu",2022-02-01,356
"Guangdong",2022-02-01,3772
"Guangxi",2022-02-01,716
"Guizhou",2022-02-01,161
"Hainan",2022-02-01,190
"Hebei",2022-02-01,1474
"Heilongjiang",2022-02-01,2064
"Henan",2022-02-01,2656
"Hong Kong",2022-02-01,14326
"Hubei",2022-02-01,68320
"Hunan",2022-02-01,1230
"Inner Mongolia",2022-02-01,1191
"Jiangsu",2022-02-01,1630
"Jiangxi",2022-02-01,959
"Jilin",2022-02-01,592
"Liaoning",2022-02-01,812
"Macau",2022-02-01,79
"Ningxia",2022-02-01,122
"Qinghai",2022-02-01,30
"Shaanxi",2022-02-01,2826
"Shandong",2022-02-01,1075
"Shanghai",2022-02-01,3783
"Shanxi",2022-02-01,268
"Sichuan",2022-02-01,1374
"Tianjin",2022-02-01,1062
"Tibet",2022-02-01,1
"Xinjiang",2022-02-01,996
"Yunnan",2022-02-01,1881
"Zhejiang",2022-02-01,2233
"Anhui",2022-02-02,1009
"Beijing",2022-02-02,1355
"Chongqing",2022-02-02,613
"Fujian",2022-02-02,1455
"Gansu",2022-02-02,356
"Guangdong",2022-02-02,3785
"Guangxi",2022-02-02,716
"Guizhou",2022-02-02,161
"Hainan",2022-02-02,190
"Hebei",2022-02-02,1474
"Heilongjiang",2022-02-02,2064
"Henan",2022-02-02,2657
"Hong Kong",2022-02-02,14442
"Hubei",2022-02-02,68320
"Hunan",2022-02-02,1230
"Inner Mongolia",2022-02-02,1191
"Jiangsu",2022-02-02,1630
"Jiangxi",2022-02-02,959
"Jilin",2022-02-02,592
"Liaoning",2022-02-02,812
"Macau",2022-02-02,79
"Ningxia",2022-02-02,122
"Qinghai",2022-02-02,30
"Shaanxi",2022-02-02,2826
"Shandong",2022-02-02,1075
"Shanghai",2022-02-02,3792
"Shanxi",2022-02-02,268
"Sichuan",2022-02-02,1374
"Tianjin",2022-02-02,1072
"Tibet",2022-02-02,1
"Xinjiang",2022-02-02,996
"Yunnan",2022-02-02,1882
"Zhejiang",2022-02-02,2234
"Anhui",2022-02-03,1009
"Beijing",2022-02-03,1357
"Chongqing",2022-02-03,613
"Fujian",2022-02-03,1456
"Gansu",2022-02-03,356
"Guangdong",2022-02-03,3798
"Guangxi",2022-02-03,716
"Guizhou",2022-02-03,161
"Hainan",2022-02-03,190
"Hebei",2022-02-03,1474
"Heilongjiang",2022-02-03,2064
"Henan",2022-02-03,2657
"Hong Kong",2022-02-03,14584
"Hubei",2022-02-03,68320
"Hunan",2022-02-03,1230
"Inner Mongolia",2022-02-03,1191
"Jiangsu",2022-02-03,1630
"Jiangxi",2022-02-03,959
"Jilin",2022-02-03,592
"Liaoning",2022-02-03,812
"Macau",2022-02-03,79
"Ningxia",2022-02-03,122
"Qinghai",2022-02-03,30
"Shaanxi",2022-02-03,2826
"Shandong",2022-02-03,1075
"Shanghai",2022-02-03,3799
"Shanxi",2022-02-03,268
"Sichuan",2022-02-03,1374
"Tianjin",2022-02-03,1076
"Tibet",2022-02-03,1
"Xinjiang",2022-02-03,996
"Yunnan",2022-02-03,1882
"Zhejiang",2022-02-03,2236
"Anhui",2022-02-04,1009
"Beijing",2022-02-04,1358
"Chongqing",2022-02-04,613
"Fujian",2022-02-04,1456
"Gansu",2022-02-04,356
"Guangdong",2022-02-04,3808
"Guangxi",2022-02-04,716
"Guizhou",2022-02-04,161
"Hainan",2022-02-04,190
"Hebei",2022-02-04,1474
"Heilongjiang",2022-02-04,2064
"Henan",2022-02-04,2659
"Hong Kong",2022-02-04,14715
"Hubei",2022-02-04,68320
"Hunan",2022-02-04,1230
"Inner Mongolia",2022-02-04,1191
"Jiangsu",2022-02-04,1630
"Jiangxi",2022-02-04,959
"Jilin",2022-02-04,592
"Liaoning",2022-02-04,812
"Macau",2022-02-04,79
"Ningxia",2022-02-04,122
"Qinghai",2022-02-04,30
"Shaanxi",2022-02-04,2826
"Shandong",2022-02-04,1075
"Shanghai",2022-02-04,3806
"Shanxi",2022-02-04,268
"Sichuan",2022-02-04,1374
"Tianjin",2022-02-04,1079
"Tibet",2022-02-04,1
"Xinjiang",2022-02-04,996
"Yunnan",2022-02-04,1884
"Zhejiang",2022-02-04,2238
"Anhui",2022-02-05,1009
"Beijing",2022-02-05,1359
"Chongqing",2022-02-05,613
"Fujian",2022-02-05,1459
"Gansu",2022-02-05,356
"Guangdong",2022-02-05,3816
"Guangxi",2022-02-05,723
"Guizhou",2022-02-05,161
"Hainan",2022-02-05,190
"Hebei",2022-02-05,1476
"Heilongjiang",2022-02-05,2064
"Henan",2022-02-05,2660
"Hong Kong",2022-02-05,15066
"Hubei",2022-02-05,68320
"Hunan",2022-02-05,1231
"Inner Mongolia",2022-02-05,1191
"Jiangsu",2022-02-05,1631
"Jiangxi",2022-02-05,959
"Jilin",2022-02-05,592
"Liaoning",2022-02-05,812
"Macau",2022-02-05,79
"Ningxia",2022-02-05,122
"Qinghai",2022-02-05,30
"Shaanxi",2022-02-05,2826
"Shandong",2022-02-05,1075
"Shanghai",2022-02-05,3818
"Shanxi",2022-02-05,268
"Sichuan",2022-02-05,1377
"Tianjin",2022-02-05,1081
"Tibet",2022-02-05,1
"Xinjiang",2022-02-05,996
"Yunnan",2022-02-05,1884
"Zhejiang",2022-02-05,2240
"Anhui",2022-02-06,1009
"Beijing",2022-02-06,1363
"Chongqing",2022-02-06,613
"Fujian",2022-02-06,1460
"Gansu",2022-02-06,356
"Guangdong",2022-02-06,3841
"Guangxi",2022-02-06,761
"Guizhou",2022-02-06,161
"Hainan",2022-02-06,190
"Hebei",2022-02-06,1476
"Heilongjiang",2022-02-06,2064
"Henan",2022-02-06,2661
"Hong Kong",2022-02-06,15408
"Hubei",2022-02-06,68320
"Hunan",2022-02-06,1231
"Inner Mongolia",2022-02-06,1191
"Jiangsu",2022-02-06,1631
"Jiangxi",2022-02-06,959
"Jilin",2022-02-06,592
"Liaoning",2022-02-06,812
"Macau",2022-02-06,79
"Ningxia",2022-02-06,122
"Qinghai",2022-02-06,30
"Shaanxi",2022-02-06,2826
"Shandong",2022-02-06,1075
"Shanghai",2022-02-06,3826
"Shanxi",2022-02-06,268
"Sichuan",2022-02-06,1377
"Tianjin",2022-02-06,1082
"Tibet",2022-02-06,1
"Xinjiang",2022-02-06,996
"Yunnan",2022-02-06,1884
"Zhejiang",2022-02-06,2241
"Anhui",2022-02-07,1009
"Beijing",2022-02-07,1364
"Chongqing",2022-02-07,613
"Fujian",2022-02-07,1460
"Gansu",2022-02-07,356
"Guangdong",2022-02-07,3859
"Guangxi",2022-02-07,826
"Guizhou",2022-02-07,161
"Hainan",2022-02-07,190
"Hebei",2022-02-07,1476
"Heilongjiang",2022-02-07,2064
"Henan",2022-02-07,2662
"Hong Kong",2022-02-07,16022
"Hubei",2022-02-07,68320
"Hunan",2022-02-07,1231
"Inner Mongolia",2022-02-07,1191
"Jiangsu",2022-02-07,1631
"Jiangxi",2022-02-07,959
"Jilin",2022-02-07,592
"Liaoning",2022-02-07,812
"Macau",2022-02-07,79
"Ningxia",2022-02-07,122
"Qinghai",2022-02-07,30
"Shaanxi",2022-02-07,2826
"Shandong",2022-02-07,1075
"Shanghai",2022-02-07,3841
"Shanxi",2022-02-07,268
"Sichuan",2022-02-07,1380
"Tianjin",2022-02-07,1084
"Tibet",2022-02-07,1
"Xinjiang",2022-02-07,996
"Yunnan",2022-02-07,1884
"Zhejiang",2022-02-07,2241
"Anhui",2022-02-08,1009
"Beijing",2022-02-08,1365
"Chongqing",2022-02-08,613
"Fujian",2022-02-08,1462
"Gansu",2022-02-08,356
"Guangdong",2022-02-08,3877
"Guangxi",2022-02-08,903
"Guizhou",2022-02-08,161
"Hainan",2022-02-08,190
"Hebei",2022-02-08,1476
"Heilongjiang",2022-02-08,2064
"Henan",2022-02-08,2662
"Hong Kong",2022-02-08,16647
"Hubei",2022-02-08,68320
"Hunan",2022-02-08,1231
"Inner Mongolia",2022-02-08,1191
"Jiangsu",2022-02-08,1631
"Jiangxi",2022-02-08,959
"Jilin",2022-02-08,592
"Liaoning",2022-02-08,814
"Macau",2022-02-08,79
"Ningxia",2022-02-08,122
"Qinghai",2022-02-08,30
"Shaanxi",2022-02-08,2826
"Shandong",2022-02-08,1075
"Shanghai",2022-02-08,3850
"Shanxi",2022-02-08,268
"Sichuan",2022-02-08,1381
"Tianjin",2022-02-08,1085
"Tibet",2022-02-08,1
"Xinjiang",2022-02-08,996
"Yunnan",2022-02-08,1884
"Zhejiang",2022-02-08,2241
"Anhui",2022-02-09,1009
"Beijing",2022-02-09,1365
"Chongqing",2022-02-09,613
"Fujian",2022-02-09,1463
"Gansu",2022-02-09,356
"Guangdong",2022-02-09,3886
"Guangxi",2022-02-09,911
"Guizhou",2022-02-09,161
"Hainan",2022-02-09,190
"Hebei",2022-02-09,1476
"Heilongjiang",2022-02-09,2064
"Henan",2022-02-09,2662
"Hong Kong",2022-02-09,17808
"Hubei",2022-02-09,68320
"Hunan",2022-02-09,1231
"Inner Mongolia",2022-02-09,1191
"Jiangsu",2022-02-09,1631
"Jiangxi",2022-02-09,959
"Jilin",2022-02-09,594
"Liaoning",2022-02-09,813
"Macau",2022-02-09,79
"Ningxia",2022-02-09,122
"Qinghai",2022-02-09,30
"Shaanxi",2022-02-09,2826
"Shandong",2022-02-09,1075
"Shanghai",2022-02-09,3858
"Shanxi",2022-02-09,268
"Sichuan",2022-02-09,1381
"Tianjin",2022-02-09,1085
"Tibet",2022-02-09,1
"Xinjiang",2022-02-09,996
"Yunnan",2022-02-09,1884
"Zhejiang",2022-02-09,2242
"Anhui",2022-02-10,1009
"Beijing",2022-02-10,1365
"Chongqing",2022-02-10,613
"Fujian",2022-02-10,1473
"Gansu",2022-02-10,356
"Guangdong",2022-02-10,3901
"Guangxi",2022-02-10,946
"Guizhou",2022-02-10,162
"Hainan",2022-02-10,190
"Hebei",2022-02-10,1476
"Heilongjiang",2022-02-10,2064
"Henan",2022-02-10,2662
"Hong Kong",2022-02-10,18794
"Hubei",2022-02-10,68320
"Hunan",2022-02-10,1231
"Inner Mongolia",2022-02-10,1191
"Jiangsu",2022-02-10,1631
"Jiangxi",2022-02-10,959
"Jilin",2022-02-10,594
"Liaoning",2022-02-10,835
"Macau",2022-02-10,79
"Ningxia",2022-02-10,122
"Qinghai",2022-02-10,30
"Shaanxi",2022-02-10,2826
"Shandong",2022-02-10,1076
"Shanghai",2022-02-10,3870
"Shanxi",2022-02-10,268
"Sichuan",2022-02-10,1381
"Tianjin",2022-02-10,1086
"Tibet",2022-02-10,1
"Xinjiang",2022-02-10,996
"Yunnan",2022-02-10,1885
"Zhejiang",2022-02-10,2245
"Anhui",2022-02-11,1009
"Beijing",2022-02-11,1365
"Chongqing",2022-02-11,613
"Fujian",2022-02-11,1487
"Gansu",2022-02-11,356
"Guangdong",2022-02-11,3925
"Guangxi",2022-02-11,978
"Guizhou",2022-02-11,162
"Hainan",2022-02-11,190
"Hebei",2022-02-11,1476
"Heilongjiang",2022-02-11,2065
"Henan",2022-02-11,2662
"Hong Kong",2022-02-11,20119
"Hubei",2022-02-11,68320
"Hunan",2022-02-11,1231
"Inner Mongolia",2022-02-11,1191
"Jiangsu",2022-02-11,1631
"Jiangxi",2022-02-11,959
"Jilin",2022-02-11,594
"Liaoning",2022-02-11,847
"Macau",2022-02-11,79
"Ningxia",2022-02-11,122
"Qinghai",2022-02-11,30
"Shaanxi",2022-02-11,2826
"Shandong",2022-02-11,1079
"Shanghai",2022-02-11,3877
"Shanxi",2022-02-11,268
"Sichuan",2022-02-11,1386
"Tianjin",2022-02-11,1087
"Tibet",2022-02-11,1
"Xinjiang",2022-02-11,996
"Yunnan",2022-02-11,1885
"Zhejiang",2022-02-11,2245
"Anhui",2022-02-12,1009
"Beijing",2022-02-12,1367
"Chongqing",2022-02-12,613
"Fujian",2022-02-12,1488
"Gansu",2022-02-12,356
"Guangdong",2022-02-12,3945
"Guangxi",2022-02-12,996
"Guizhou",2022-02-12,162
"Hainan",2022-02-12,190
"Hebei",2022-02-12,1476
"Heilongjiang",2022-02-12,2065
"Henan",2022-02-12,2662
"Hong Kong",2022-02-12,21633
"Hubei",2022-02-12,68320
"Hunan",2022-02-12,1231
"Inner Mongolia",2022-02-12,1191
"Jiangsu",2022-02-12,1631
"Jiangxi",2022-02-12,959
"Jilin",2022-02-12,594
"Liaoning",2022-02-12,858
"Macau",2022-02-12,79
"Ningxia",2022-02-12,122
"Qinghai",2022-02-12,30
"Shaanxi",2022-02-12,2826
"Shandong",2022-02-12,1080
"Shanghai",2022-02-12,3886
"Shanxi",2022-02-12,268
"Sichuan",2022-02-12,1387
"Tianjin",2022-02-12,1088
"Tibet",2022-02-12,1
"Xinjiang",2022-02-12,996
"Yunnan",2022-02-12,1887
"Zhejiang",2022-02-12,2246
"Anhui",2022-02-13,1009
"Beijing",2022-02-13,1367
"Chongqing",2022-02-13,613
"Fujian",2022-02-13,1493
"Gansu",2022-02-13,356
"Guangdong",2022-02-13,3973
"Guangxi",2022-02-13,1002
"Guizhou",2022-02-13,162
"Hainan",2022-02-13,190
"Hebei",2022-02-13,1476
"Heilongjiang",2022-02-13,2065
"Henan",2022-02-13,2663
"Hong Kong",2022-02-13,22980
"Hubei",2022-02-13,68320
"Hunan",2022-02-13,1231
"Inner Mongolia",2022-02-13,1191
"Jiangsu",2022-02-13,1631
"Jiangxi",2022-02-13,959
"Jilin",2022-02-13,594
"Liaoning",2022-02-13,878
"Macau",2022-02-13,79
"Ningxia",2022-02-13,122
"Qinghai",2022-02-13,30
"Shaanxi",2022-02-13,2826
"Shandong",2022-02-13,1094
"Shanghai",2022-02-13,3894
"Shanxi",2022-02-13,268
"Sichuan",2022-02-13,1388
"Tianjin",2022-02-13,1088
"Tibet",2022-02-13,1
"Xinjiang",2022-02-13,996
"Yunnan",2022-02-13,1888
"Zhejiang",2022-02-13,2246
"Anhui",2022-02-14,1009
"Beijing",2022-02-14,1368
"Chongqing",2022-02-14,613
"Fujian",2022-02-14,1501
"Gansu",2022-02-14,356
"Guangdong",2022-02-14,3991
"Guangxi",2022-02-14,1007
"Guizhou",2022-02-14,162
"Hainan",2022-02-14,190
"Hebei",2022-02-14,1476
"Heilongjiang",2022-02-14,2066
"Henan",2022-02-14,2663
"Hong Kong",2022-02-14,25051
"Hubei",2022-02-14,68320
"Hunan",2022-02-14,1231
"Inner Mongolia",2022-02-14,1191
"Jiangsu",2022-02-14,1640
"Jiangxi",2022-02-14,959
"Jilin",2022-02-14,594
"Liaoning",2022-02-14,907
"Macau",2022-02-14,79
"Ningxia",2022-02-14,122
"Qinghai",2022-02-14,30
"Shaanxi",2022-02-14,2826
"Shandong",2022-02-14,1096
"Shanghai",2022-02-14,3900
"Shanxi",2022-02-14,268
"Sichuan",2022-02-14,1389
"Tianjin",2022-02-14,1088
"Tibet",2022-02-14,1
"Xinjiang",2022-02-14,996
"Yunnan",2022-02-14,1888
"Zhejiang",2022-02-14,2246
"Anhui",2022-02-15,1009
"Beijing",2022-02-15,1368
"Chongqing",2022-02-15,613
"Fujian",2022-02-15,1507
"Gansu",2022-02-15,356
"Guangdong",2022-02-15,4018
